
  =-------------------------------------------------------------------------------=

                                 Hubbard U parameters:

       site n.  type  label  spin  new_type  new_label  manifold  Hubbard U (eV)
   -0.000691   -0.001715   -0.000286   -0.001715   -0.000691   -0.010536   -0.001312   -0.010536
   -0.001704   -0.001715   -0.000414   -0.001715   -0.001704   -0.010536   -0.002092   -0.010536
   -0.000691   -0.000168   -0.000286   -0.000168   -0.000691   -0.000119   -0.001312   -0.000119
   -0.000043   -0.000168   -0.000108   -0.000168   -0.000043   -0.000119   -0.000032   -0.000119
   -0.001704   -0.001715   -0.000414   -0.001715   -0.001704   -0.010536   -0.002092   -0.010536
   -0.024326   -0.001715   -0.004113   -0.001715   -0.024326   -0.010536   -2.453737   -0.010536
   -0.001704   -0.000168   -0.000414   -0.000168   -0.001704   -0.000119   -0.002092   -0.000119
   -0.000030   -0.000059   -0.000044   -0.000059   -0.000030   -0.000164   -0.000023   -0.000164
   -0.000691   -0.000168   -0.000286   -0.000168   -0.000691   -0.000119   -0.001312   -0.000119
   -0.001704   -0.000168   -0.000414   -0.000168   -0.001704   -0.000119   -0.002092   -0.000119
   -0.000691   -0.000059   -0.000286   -0.000059   -0.000691   -0.000164   -0.001312   -0.000164

   -0.000164   -0.000068   -0.000059   -0.000029   -0.000059   -0.000068   -0.000164   -0.000115
   -0.000164   -0.000030   -0.000059   -0.000044   -0.000059   -0.000030   -0.000164   -0.000023
   -0.000119   -0.000043   -0.000168   -0.000108   -0.000168   -0.000043   -0.000119   -0.000032
   -0.000119   -0.000030   -0.000168   -0.000044   -0.000168   -0.000030   -0.000119   -0.000023
   -0.000164   -0.000030   -0.000059   -0.000044   -0.000059   -0.000030   -0.000164   -0.000023
   -0.000164   -0.000691   -0.000059   -0.000286   -0.000059   -0.000691   -0.000164   -0.001312
   -0.000119   -0.001704   -0.000168   -0.000414   -0.000168   -0.001704   -0.000119   -0.002092
   -0.000119   -0.000691   -0.000168   -0.000286   -0.000168   -0.000691   -0.000119   -0.001312
   -0.000119   -0.000043   -0.000168   -0.000108   -0.000168   -0.000043   -0.000119   -0.000032
   -0.000119   -0.001704   -0.000168   -0.000414   -0.000168   -0.001704   -0.000119   -0.002092
   -0.010536   -0.024326   -0.001715   -0.004113   -0.001715   -0.024326   -0.010536   -2.453737
   -0.010536   -0.001704   -0.001715   -0.000414   -0.001715   -0.001704   -0.010536   -0.002092
   -0.000119   -0.000030   -0.000168   -0.000044   -0.000168   -0.000030   -0.000119   -0.000023
   -0.000119   -0.000691   -0.000168   -0.000286   -0.000168   -0.000691   -0.000119   -0.001312
   -0.010536   -0.001704   -0.001715   -0.000414   -0.001715   -0.001704   -0.010536   -0.002092
   -0.010536   -0.000691   -0.001715   -0.000286   -0.001715   -0.000691   -0.010536   -0.001312

   -0.000023   -0.000164   -0.000030   -0.000059   -0.000044   -0.000059   -0.000030   -0.000164
   -0.000115   -0.000164   -0.000068   -0.000059   -0.000029   -0.000059   -0.000068   -0.000164
   -0.000023   -0.000119   -0.000030   -0.000168   -0.000044   -0.000168   -0.000030   -0.000119
   -0.000032   -0.000119   -0.000043   -0.000168   -0.000108   -0.000168   -0.000043   -0.000119
   -0.001312   -0.000119   -0.000691   -0.000168   -0.000286   -0.000168   -0.000691   -0.000119
   -0.000023   -0.000119   -0.000030   -0.000168   -0.000044   -0.000168   -0.000030   -0.000119
   -0.001312   -0.010536   -0.000691   -0.001715   -0.000286   -0.001715   -0.000691   -0.010536
   -0.002092   -0.010536   -0.001704   -0.001715   -0.000414   -0.001715   -0.001704   -0.010536
   -0.002092   -0.000119   -0.001704   -0.000168   -0.000414   -0.000168   -0.001704   -0.000119
   -0.000032   -0.000119   -0.000043   -0.000168   -0.000108   -0.000168   -0.000043   -0.000119
   -0.002092   -0.010536   -0.001704   -0.001715   -0.000414   -0.001715   -0.001704   -0.010536
   -2.453737   -0.010536   -0.024326   -0.001715   -0.004113   -0.001715   -0.024326   -0.010536
   -0.001312   -0.000164   -0.000691   -0.000059   -0.000286   -0.000059   -0.000691   -0.000164
   -0.000023   -0.000164   -0.000030   -0.000059   -0.000044   -0.000059   -0.000030   -0.000164
   -0.001312   -0.000119   -0.000691   -0.000168   -0.000286   -0.000168   -0.000691   -0.000119
   -0.002092   -0.000119   -0.001704   -0.000168   -0.000414   -0.000168   -0.001704   -0.000119

   -0.000119   -0.000023   -0.000119   -0.000030   -0.000168   -0.000044   -0.000168   -0.000030
   -0.000164   -0.000115   -0.000164   -0.000068   -0.000059   -0.000029   -0.000059   -0.000068
   -0.000164   -0.000023   -0.000164   -0.000030   -0.000059   -0.000044   -0.000059   -0.000030
   -0.000119   -0.000032   -0.000119   -0.000043   -0.000168   -0.000108   -0.000168   -0.000043
   -0.000119   -0.001312   -0.000119   -0.000691   -0.000168   -0.000286   -0.000168   -0.000691
   -0.000164   -0.000023   -0.000164   -0.000030   -0.000059   -0.000044   -0.000059   -0.000030
   -0.000164   -0.001312   -0.000164   -0.000691   -0.000059   -0.000286   -0.000059   -0.000691
   -0.000119   -0.002092   -0.000119   -0.001704   -0.000168   -0.000414   -0.000168   -0.001704
   -0.010536   -0.002092   -0.010536   -0.001704   -0.001715   -0.000414   -0.001715   -0.001704
   -0.000119   -0.000032   -0.000119   -0.000043   -0.000168   -0.000108   -0.000168   -0.000043
   -0.000119   -0.002092   -0.000119   -0.001704   -0.000168   -0.000414   -0.000168   -0.001704
   -0.010536   -2.453737   -0.010536   -0.024326   -0.001715   -0.004113   -0.001715   -0.024326
   -0.010536   -0.001312   -0.010536   -0.000691   -0.001715   -0.000286   -0.001715   -0.000691
   -0.000119   -0.000023   -0.000119   -0.000030   -0.000168   -0.000044   -0.000168   -0.000030
   -0.000119   -0.001312   -0.000119   -0.000691   -0.000168   -0.000286   -0.000168   -0.000691
   -0.010536   -0.002092   -0.010536   -0.001704   -0.001715   -0.000414   -0.001715   -0.001704

   -0.000030   -0.000164   -0.000023   -0.000164   -0.000030   -0.000059   -0.000044   -0.000059
   -0.000068   -0.000164   -0.000115   -0.000164   -0.000068   -0.000059   -0.000029   -0.000059
   -0.000030   -0.000119   -0.000023   -0.000119   -0.000030   -0.000168   -0.000044   -0.000168
   -0.000043   -0.000119   -0.000032   -0.000119   -0.000043   -0.000168   -0.000108   -0.000168
   -0.000691   -0.000119   -0.001312   -0.000119   -0.000691   -0.000168   -0.000286   -0.000168
   -0.000030   -0.000119   -0.000023   -0.000119   -0.000030   -0.000168   -0.000044   -0.000168
   -0.000691   -0.010536   -0.001312   -0.010536   -0.000691   -0.001715   -0.000286   -0.001715
   -0.001704   -0.010536   -0.002092   -0.010536   -0.001704   -0.001715   -0.000414   -0.001715
   -0.001704   -0.000119   -0.002092   -0.000119   -0.001704   -0.000168   -0.000414   -0.000168
   -0.000043   -0.000119   -0.000032   -0.000119   -0.000043   -0.000168   -0.000108   -0.000168
   -0.001704   -0.010536   -0.002092   -0.010536   -0.001704   -0.001715   -0.000414   -0.001715
   -0.024326   -0.010536   -2.453737   -0.010536   -0.024326   -0.001715   -0.004113   -0.001715
   -0.000691   -0.000164   -0.001312   -0.000164   -0.000691   -0.000059   -0.000286   -0.000059
   -0.000030   -0.000164   -0.000023   -0.000164   -0.000030   -0.000059   -0.000044   -0.000059
   -0.000691   -0.000119   -0.001312   -0.000119   -0.000691   -0.000168   -0.000286   -0.000168
   -0.001704   -0.000119   -0.002092   -0.000119   -0.001704   -0.000168   -0.000414   -0.000168

   -0.000168   -0.000030   -0.000119   -0.000023   -0.000119   -0.000030   -0.000168   -0.000044
   -0.000059   -0.000068   -0.000164   -0.000115   -0.000164   -0.000068   -0.000059   -0.000029
   -0.000059   -0.000030   -0.000164   -0.000023   -0.000164   -0.000030   -0.000059   -0.000044
   -0.000168   -0.000043   -0.000119   -0.000032   -0.000119   -0.000043   -0.000168   -0.000108
   -0.000168   -0.000691   -0.000119   -0.001312   -0.000119   -0.000691   -0.000168   -0.000286
   -0.000059   -0.000030   -0.000164   -0.000023   -0.000164   -0.000030   -0.000059   -0.000044
   -0.000059   -0.000691   -0.000164   -0.001312   -0.000164   -0.000691   -0.000059   -0.000286
   -0.000168   -0.001704   -0.000119   -0.002092   -0.000119   -0.001704   -0.000168   -0.000414
   -0.001715   -0.001704   -0.010536   -0.002092   -0.010536   -0.001704   -0.001715   -0.000414
   -0.000168   -0.000043   -0.000119   -0.000032   -0.000119   -0.000043   -0.000168   -0.000108
   -0.000168   -0.001704   -0.000119   -0.002092   -0.000119   -0.001704   -0.000168   -0.000414
   -0.001715   -0.024326   -0.010536   -2.453737   -0.010536   -0.024326   -0.001715   -0.004113
   -0.001715   -0.000691   -0.010536   -0.001312   -0.010536   -0.000691   -0.001715   -0.000286
   -0.000168   -0.000030   -0.000119   -0.000023   -0.000119   -0.000030   -0.000168   -0.000044
   -0.000168   -0.000691   -0.000119   -0.001312   -0.000119   -0.000691   -0.000168   -0.000286
   -0.001715   -0.001704   -0.010536   -0.002092   -0.010536   -0.001704   -0.001715   -0.000414

   -0.000044   -0.000059   -0.000030   -0.000164   -0.000023   -0.000164   -0.000030   -0.000059
   -0.000029   -0.000059   -0.000068   -0.000164   -0.000115   -0.000164   -0.000068   -0.000059
   -0.000044   -0.000168   -0.000030   -0.000119   -0.000023   -0.000119   -0.000030   -0.000168
   -0.000108   -0.000168   -0.000043   -0.000119   -0.000032   -0.000119   -0.000043   -0.000168
   -0.000286   -0.000168   -0.000691   -0.000119   -0.001312   -0.000119   -0.000691   -0.000168
   -0.000044   -0.000168   -0.000030   -0.000119   -0.000023   -0.000119   -0.000030   -0.000168
   -0.000286   -0.001715   -0.000691   -0.010536   -0.001312   -0.010536   -0.000691   -0.001715
   -0.000414   -0.001715   -0.001704   -0.010536   -0.002092   -0.010536   -0.001704   -0.001715
   -0.000414   -0.000168   -0.001704   -0.000119   -0.002092   -0.000119   -0.001704   -0.000168
   -0.000108   -0.000168   -0.000043   -0.000119   -0.000032   -0.000119   -0.000043   -0.000168
   -0.000414   -0.001715   -0.001704   -0.010536   -0.002092   -0.010536   -0.001704   -0.001715
   -0.004113   -0.001715   -0.024326   -0.010536   -2.453737   -0.010536   -0.024326   -0.001715
   -0.000286   -0.000059   -0.000691   -0.000164   -0.001312   -0.000164   -0.000691   -0.000059
   -0.000044   -0.000059   -0.000030   -0.000164   -0.000023   -0.000164   -0.000030   -0.000059
   -0.000286   -0.000168   -0.000691   -0.000119   -0.001312   -0.000119   -0.000691   -0.000168
   -0.000414   -0.000168   -0.001704   -0.000119   -0.002092   -0.000119   -0.001704   -0.000168

   -0.000168   -0.000044   -0.000168   -0.000030   -0.000119   -0.000023   -0.000119   -0.000030
   -0.000059   -0.000029   -0.000059   -0.000068   -0.000164   -0.000115   -0.000164   -0.000068
   -0.000059   -0.000044   -0.000059   -0.000030   -0.000164   -0.000023   -0.000164   -0.000030
   -0.000168   -0.000108   -0.000168   -0.000043   -0.000119   -0.000032   -0.000119   -0.000043
   -0.000168   -0.000286   -0.000168   -0.000691   -0.000119   -0.001312   -0.000119   -0.000691
   -0.000059   -0.000044   -0.000059   -0.000030   -0.000164   -0.000023   -0.000164   -0.000030
   -0.000059   -0.000286   -0.000059   -0.000691   -0.000164   -0.001312   -0.000164   -0.000691
   -0.000168   -0.000414   -0.000168   -0.001704   -0.000119   -0.002092   -0.000119   -0.001704
   -0.001715   -0.000414   -0.001715   -0.001704   -0.010536   -0.002092   -0.010536   -0.001704
   -0.000168   -0.000108   -0.000168   -0.000043   -0.000119   -0.000032   -0.000119   -0.000043
   -0.000168   -0.000414   -0.000168   -0.001704   -0.000119   -0.002092   -0.000119   -0.001704
   -0.001715   -0.004113   -0.001715   -0.024326   -0.010536   -2.453737   -0.010536   -0.024326
   -0.001715   -0.000286   -0.001715   -0.000691   -0.010536   -0.001312   -0.010536   -0.000691
   -0.000168   -0.000044   -0.000168   -0.000030   -0.000119   -0.000023   -0.000119   -0.000030
   -0.000168   -0.000286   -0.000168   -0.000691   -0.000119   -0.001312   -0.000119   -0.000691
   -0.001715   -0.000414   -0.001715   -0.001704   -0.010536   -0.002092   -0.010536   -0.001704

   -0.000030   -0.000059   -0.000044   -0.000059   -0.000030   -0.000164   -0.000023   -0.000164
   -0.000068   -0.000059   -0.000029   -0.000059   -0.000068   -0.000164   -0.000115   -0.000164
   -0.000030   -0.000168   -0.000044   -0.000168   -0.000030   -0.000119   -0.000023   -0.000119
   -0.000043   -0.000168   -0.000108   -0.000168   -0.000043   -0.000119   -0.000032   -0.000119
   -0.000691   -0.000168   -0.000286   -0.000168   -0.000691   -0.000119   -0.001312   -0.000119
   -0.000030   -0.000168   -0.000044   -0.000168   -0.000030   -0.000119   -0.000023   -0.000119
   -0.000691   -0.001715   -0.000286   -0.001715   -0.000691   -0.010536   -0.001312   -0.010536
   -0.001704   -0.001715   -0.000414   -0.001715   -0.001704   -0.010536   -0.002092   -0.010536
   -0.001704   -0.000168   -0.000414   -0.000168   -0.001704   -0.000119   -0.002092   -0.000119
   -0.000043   -0.000168   -0.000108   -0.000168   -0.000043   -0.000119   -0.000032   -0.000119
   -0.001704   -0.001715   -0.000414   -0.001715   -0.001704   -0.010536   -0.002092   -0.010536
   -0.024326   -0.001715   -0.004113   -0.001715   -0.024326   -0.010536   -2.453737   -0.010536
   -0.000691   -0.000059   -0.000286   -0.000059   -0.000691   -0.000164   -0.001312   -0.000164
   -0.000030   -0.000059   -0.000044   -0.000059   -0.000030   -0.000164   -0.000023   -0.000164
   -0.000691   -0.000168   -0.000286   -0.000168   -0.000691   -0.000119   -0.001312   -0.000119
   -0.001704   -0.000168   -0.000414   -0.000168   -0.001704   -0.000119   -0.002092   -0.000119

   -0.000119   -0.000030   -0.000168   -0.000044   -0.000168   -0.000030   -0.000119   -0.000023
   -0.000164   -0.000068   -0.000059   -0.000029   -0.000059   -0.000068   -0.000164   -0.000115
   -0.000164   -0.000030   -0.000059   -0.000044   -0.000059   -0.000030   -0.000164   -0.000023
   -0.000119   -0.000043   -0.000168   -0.000108   -0.000168   -0.000043   -0.000119   -0.000032
   -0.000119   -0.000691   -0.000168   -0.000286   -0.000168   -0.000691   -0.000119   -0.001312
   -0.000164   -0.000030   -0.000059   -0.000044   -0.000059   -0.000030   -0.000164   -0.000023
   -0.000164   -0.000691   -0.000059   -0.000286   -0.000059   -0.000691   -0.000164   -0.001312
   -0.000119   -0.001704   -0.000168   -0.000414   -0.000168   -0.001704   -0.000119   -0.002092
   -0.010536   -0.001704   -0.001715   -0.000414   -0.001715   -0.001704   -0.010536   -0.002092
   -0.000119   -0.000043   -0.000168   -0.000108   -0.000168   -0.000043   -0.000119   -0.000032
   -0.000119   -0.001704   -0.000168   -0.000414   -0.000168   -0.001704   -0.000119   -0.002092
   -0.010536   -0.024326   -0.001715   -0.004113   -0.001715   -0.024326   -0.010536   -2.453737
   -0.010536   -0.000691   -0.001715   -0.000286   -0.001715   -0.000691   -0.010536   -0.001312
   -0.000119   -0.000030   -0.000168   -0.000044   -0.000168   -0.000030   -0.000119   -0.000023
   -0.000119   -0.000691   -0.000168   -0.000286   -0.000168   -0.000691   -0.000119   -0.001312
   -0.010536   -0.001704   -0.001715   -0.000414   -0.001715   -0.001704   -0.010536   -0.002092

   -0.002092   -0.000119   -0.001704   -0.000168   -0.000414   -0.000168   -0.001704   -0.000119
   -0.001312   -0.000164   -0.000691   -0.000059   -0.000286   -0.000059   -0.000691   -0.000164
   -0.000023   -0.000164   -0.000030   -0.000059   -0.000044   -0.000059   -0.000030   -0.000164
   -0.001312   -0.000119   -0.000691   -0.000168   -0.000286   -0.000168   -0.000691   -0.000119
   -0.000032   -0.000119   -0.000043   -0.000168   -0.000108   -0.000168   -0.000043   -0.000119
   -0.000023   -0.000164   -0.000030   -0.000059   -0.000044   -0.000059   -0.000030   -0.000164
   -0.000115   -0.000164   -0.000068   -0.000059   -0.000029   -0.000059   -0.000068   -0.000164
   -0.000023   -0.000119   -0.000030   -0.000168   -0.000044   -0.000168   -0.000030   -0.000119
   -0.002092   -0.010536   -0.001704   -0.001715   -0.000414   -0.001715   -0.001704   -0.010536
   -0.001312   -0.000119   -0.000691   -0.000168   -0.000286   -0.000168   -0.000691   -0.000119
   -0.000023   -0.000119   -0.000030   -0.000168   -0.000044   -0.000168   -0.000030   -0.000119
   -0.001312   -0.010536   -0.000691   -0.001715   -0.000286   -0.001715   -0.000691   -0.010536
   -2.453737   -0.010536   -0.024326   -0.001715   -0.004113   -0.001715   -0.024326   -0.010536
   -0.002092   -0.000119   -0.001704   -0.000168   -0.000414   -0.000168   -0.001704   -0.000119
   -0.000032   -0.000119   -0.000043   -0.000168   -0.000108   -0.000168   -0.000043   -0.000119
   -0.002092   -0.010536   -0.001704   -0.001715   -0.000414   -0.001715   -0.001704   -0.010536

   -0.010536   -0.002092   -0.010536   -0.001704   -0.001715   -0.000414   -0.001715   -0.001704
   -0.010536   -0.001312   -0.010536   -0.000691   -0.001715   -0.000286   -0.001715   -0.000691
   -0.000119   -0.000023   -0.000119   -0.000030   -0.000168   -0.000044   -0.000168   -0.000030
   -0.000119   -0.001312   -0.000119   -0.000691   -0.000168   -0.000286   -0.000168   -0.000691
   -0.000119   -0.000032   -0.000119   -0.000043   -0.000168   -0.000108   -0.000168   -0.000043
   -0.000119   -0.000023   -0.000119   -0.000030   -0.000168   -0.000044   -0.000168   -0.000030
   -0.000164   -0.000115   -0.000164   -0.000068   -0.000059   -0.000029   -0.000059   -0.000068
   -0.000164   -0.000023   -0.000164   -0.000030   -0.000059   -0.000044   -0.000059   -0.000030
   -0.000119   -0.002092   -0.000119   -0.001704   -0.000168   -0.000414   -0.000168   -0.001704
   -0.000119   -0.001312   -0.000119   -0.000691   -0.000168   -0.000286   -0.000168   -0.000691
